title,url,replies,views
RFK Jr. to ‘address the nation’ as he weighs whether to drop out and endorse Trump,https://debatepolitics.com/threads/rfk-jr-to-%E2%80%98address-the-nation%E2%80%99-as-he-weighs-whether-to-drop-out-and-endorse-trump.547878/,15,176
Harris wants to forgive medical debt for millions of Americans,https://debatepolitics.com/threads/harris-wants-to-forgive-medical-debt-for-millions-of-americans.547882/,17,132
"Why didn't Democrats vote in the FL primaries yesterday, but Republicans did ?",https://debatepolitics.com/threads/why-didnt-democrats-vote-in-the-fl-primaries-yesterday-but-republicans-did.547867/,3,115
The GOP Has Picked Their Message On VP Harris. She's A 'Kammunist,https://debatepolitics.com/threads/the-gop-has-picked-their-message-on-vp-harris-shes-a-kammunist.547585/,114,1K
RFK Jr. and his VP candidate Nicole Shanahan are debating if they should end their campaign and endorse Trump instead.,https://debatepolitics.com/threads/rfk-jr-and-his-vp-candidate-nicole-shanahan-are-debating-if-they-should-end-their-campaign-and-endorse-trump-instead.547803/,42,419
"Harris proposes raising the corporate tax rate to 28%, rolling back a Trump law",https://debatepolitics.com/threads/harris-proposes-raising-the-corporate-tax-rate-to-28-rolling-back-a-trump-law.547732/,159,1K
"Grisham: Trump calls supporters ""basement dwellers""",https://debatepolitics.com/threads/grisham-trump-calls-supporters-basement-dwellers.547856/,8,114
RFK Jr. running mate Shanahan says they’re considering endorsing Trump,https://debatepolitics.com/threads/rfk-jr-running-mate-shanahan-says-they%E2%80%99re-considering-endorsing-trump.547859/,9,111
Opinion: Trump and Vance take aim at the military,https://debatepolitics.com/threads/opinion-trump-and-vance-take-aim-at-the-military.547855/,3,117
The Economist predicts Harris wins the electoral votes to win,https://debatepolitics.com/threads/the-economist-predicts-harris-wins-the-electoral-votes-to-win.547668/,70,660
"If you could craft one negative Trump campaign ad for the DNC to broadcast in primetime, what would it be?",https://debatepolitics.com/threads/if-you-could-craft-one-negative-trump-campaign-ad-for-the-dnc-to-broadcast-in-primetime-what-would-it-be.547789/,10,111
"Trump in KKK town brags that ""suburban"" women love him because he keeps the ""poor people"" away. How does one identify a ""poor person?"" wink, wink...",https://debatepolitics.com/threads/trump-in-kkk-town-brags-that-suburban-women-love-him-because-he-keeps-the-poor-people-away-how-does-one-identify-a-poor-person-wink-wink.547818/,9,144
Anyone watching the DNC tonight?,https://debatepolitics.com/threads/anyone-watching-the-dnc-tonight.547828/,37,306
RFK trying to get position with either candidate in exchange for endorsement,https://debatepolitics.com/threads/rfk-trying-to-get-position-with-either-candidate-in-exchange-for-endorsement.547368/,12,125
Kamala Cringe,https://debatepolitics.com/threads/kamala-cringe.547527/,320,2K
Perhaps an unusual opinion: I don't really like 'rallies',https://debatepolitics.com/threads/perhaps-an-unusual-opinion-i-dont-really-like-rallies.547810/,1,69
How Does This Work?,https://debatepolitics.com/threads/how-does-this-work.547806/,37,241
The Villages in Florida are sick of Trump and Harris is behind by only 2% in the State,https://debatepolitics.com/threads/the-villages-in-florida-are-sick-of-trump-and-harris-is-behind-by-only-2-in-the-state.547811/,6,134
"Walz did not use IVF, but did use a similar process",https://debatepolitics.com/threads/walz-did-not-use-ivf-but-did-use-a-similar-process.547792/,9,217
Sununu says any other Republican would be 10 points ahead in the race,https://debatepolitics.com/threads/sununu-says-any-other-republican-would-be-10-points-ahead-in-the-race.547648/,8,139
Additional Fencing Is Added In Chicago,https://debatepolitics.com/threads/additional-fencing-is-added-in-chicago.547784/,9,101
Watching Fox and MSNBC Coverages Of The DNC,https://debatepolitics.com/threads/watching-fox-and-msnbc-coverages-of-the-dnc.547675/,39,358
"WaPo Slams Harris' Economic ""Gimmicks"" While NYT Says ""A Coup Is Still A Coup""",https://debatepolitics.com/threads/wapo-slams-harris-economic-gimmicks-while-nyt-says-a-coup-is-still-a-coup.547739/,18,163
"Ultra-MAGA-pollster ""Rasmussen Reports"" now out with 2 new polls showing Harris ahead in Pennsylvania and Michigan !",https://debatepolitics.com/threads/ultra-maga-pollster-rasmussen-reports-now-out-with-2-new-polls-showing-harris-ahead-in-pennsylvania-and-michigan.547642/,62,741
The 4 Day Dagger is Underway,https://debatepolitics.com/threads/the-4-day-dagger-is-underway.547763/,11,164
Meanwhile at the JD Vance rally,https://debatepolitics.com/threads/meanwhile-at-the-jd-vance-rally.547758/,4,149
When has Trump ever altruistically done anything for anyone else?,https://debatepolitics.com/threads/when-has-trump-ever-altruistically-done-anything-for-anyone-else.547747/,14,146
Democrats can't be arsed to copy edit...,https://debatepolitics.com/threads/democrats-cant-be-arsed-to-copy-edit.547737/,18,226
"""Conservative"" Talk Radio Host Countdown.",https://debatepolitics.com/threads/conservative-talk-radio-host-countdown.547716/,32,274
trump racist ad,https://debatepolitics.com/threads/trump-racist-ad.547248/,95,1K
"Trump wants to us US troops on American civilians, immigrants at the border",https://debatepolitics.com/threads/trump-wants-to-us-us-troops-on-american-civilians-immigrants-at-the-border.547660/,19,146
CNN anchor says Harris' price control plan 'sounds' like a 'ploy:' 'Is it really policy?',https://debatepolitics.com/threads/cnn-anchor-says-harris-price-control-plan-sounds-like-a-ploy-is-it-really-policy.547568/,74,610
More infantile desperation from America's favourite loser,https://debatepolitics.com/threads/more-infantile-desperation-from-americas-favourite-loser.547625/,22,264
If you could decide both tickets.,https://debatepolitics.com/threads/if-you-could-decide-both-tickets.547610/,10,185
Harris delivers economic speech in North Carolina,https://debatepolitics.com/threads/harris-delivers-economic-speech-in-north-carolina.547525/,81,622
Anti-Israel protesters expected to gather in Chicago by the thousands during DNC,https://debatepolitics.com/threads/anti-israel-protesters-expected-to-gather-in-chicago-by-the-thousands-during-dnc.547643/,5,120
If you are in the military or a vet or a cop...,https://debatepolitics.com/threads/if-you-are-in-the-military-or-a-vet-or-a-cop.547658/,2,101
Is there any one that worked for Trump in the White House that stills supports him?,https://debatepolitics.com/threads/is-there-any-one-that-worked-for-trump-in-the-white-house-that-stills-supports-him.547659/,3,142
"Trump Insults, Disrespects Medal Of Honor Winners From Country Club",https://debatepolitics.com/threads/trump-insults-disrespects-medal-of-honor-winners-from-country-club.547485/,10,184
The Mainstream Media Bias is Palpably Pro-Harris and Pro-Democrat,https://debatepolitics.com/threads/the-mainstream-media-bias-is-palpably-pro-harris-and-pro-democrat.547495/,39,286
Rev. Franklin Graham calls out 'Evangelicals for Harris' for 'trying to mislead people' using his father in ad,https://debatepolitics.com/threads/rev-franklin-graham-calls-out-evangelicals-for-harris-for-trying-to-mislead-people-using-his-father-in-ad.547592/,10,198
Did the early debate help dems?,https://debatepolitics.com/threads/did-the-early-debate-help-dems.547574/,33,300
"""It's Communism"": Kamala's First Economic Plan Proposes Price Controls To ""Combat Inflation""",https://debatepolitics.com/threads/its-communism-kamalas-first-economic-plan-proposes-price-controls-to-combat-inflation.547452/,62,609
"Americans’ first impressions are positive for Walz, negative for Vance",https://debatepolitics.com/threads/americans%E2%80%99-first-impressions-are-positive-for-walz-negative-for-vance.547528/,10,115
Fox and Pew Polls,https://debatepolitics.com/threads/fox-and-pew-polls.547418/,70,704
"After a delay, Trump names his transition team.",https://debatepolitics.com/threads/after-a-delay-trump-names-his-transition-team.547580/,5,119
GOP Voter Registration Four Times Higher Than Democrats in Pennsylvania,https://debatepolitics.com/threads/gop-voter-registration-four-times-higher-than-democrats-in-pennsylvania.547473/,18,247
**Media Advisory**,https://debatepolitics.com/threads/media-advisory.547443/,46,440
Google and Meta Hid Search Results Re Trump Assassination,https://debatepolitics.com/threads/google-and-meta-hid-search-results-re-trump-assassination.547493/,33,231
Harris says she had key role in Biden’s Afghanistan withdrawal decision,https://debatepolitics.com/threads/harris-says-she-had-key-role-in-biden%E2%80%99s-afghanistan-withdrawal-decision.547370/,33,254
Florida: Trump only +2 in FSU poll. Pennsylvania: Harris +3 in two polls from Quinnipiac University and Franklin & Marshall College.,https://debatepolitics.com/threads/florida-trump-only-2-in-fsu-poll-pennsylvania-harris-3-in-two-polls-from-quinnipiac-university-and-franklin-marshall-college.547375/,8,132
"Wait, Jeffrey Marsh is a Featured Guest at the DNC?",https://debatepolitics.com/threads/wait-jeffrey-marsh-is-a-featured-guest-at-the-dnc.547458/,61,631
"Some Christians Have Been Primed For Religious Revival Centered Around Trump's Possible Election, Charlie Kirk Big Player In This Game",https://debatepolitics.com/threads/some-christians-have-been-primed-for-religious-revival-centered-around-trumps-possible-election-charlie-kirk-big-player-in-this-game.547498/,3,94
Harris Campaign Rewrites News Headlines to Lie in Her Advertisements,https://debatepolitics.com/threads/harris-campaign-rewrites-news-headlines-to-lie-in-her-advertisements.547497/,9,88
You Ever Talk To Some Old Guy...,https://debatepolitics.com/threads/you-ever-talk-to-some-old-guy.547462/,55,411
(Harris)  She's been the nominee for a MONTH - yet still refuses to reveal a single policy or plan,https://debatepolitics.com/threads/harris-shes-been-the-nominee-for-a-month-yet-still-refuses-to-reveal-a-single-policy-or-plan.547348/,87,660
Kamala Harris is Not a Good Leader - Unift - Abusive and Poor Executive,https://debatepolitics.com/threads/kamala-harris-is-not-a-good-leader-unift-abusive-and-poor-executive.547276/,160,943
Old Prediction (not mine),https://debatepolitics.com/threads/old-prediction-not-mine.547434/,18,148
JD Vance explains why Harris - Walz will lose,https://debatepolitics.com/threads/jd-vance-explains-why-harris-walz-will-lose.547349/,47,281
Harris/Walz Helping Trump Campaign,https://debatepolitics.com/threads/harris-walz-helping-trump-campaign.547435/,3,96
"Who wants to see what a normal, mentally sound, person (like Kamala Harris) answering press questions look like?",https://debatepolitics.com/threads/who-wants-to-see-what-a-normal-mentally-sound-person-like-kamala-harris-answering-press-questions-look-like.547384/,10,125
"California Sheriff Blasts Harris For Using His Image in ‘Misleading’ Campaign Ad, Says He Supports Trump",https://debatepolitics.com/threads/california-sheriff-blasts-harris-for-using-his-image-in-%E2%80%98misleading%E2%80%99-campaign-ad-says-he-supports-trump.547377/,44,289
"On a 2020 Podcast, JD Vance Agreed With Host Who Said ‘The Whole Purpose of the Postmenopausal Female’ Is to Help Raise Kids",https://debatepolitics.com/threads/on-a-2020-podcast-jd-vance-agreed-with-host-who-said-%E2%80%98the-whole-purpose-of-the-postmenopausal-female%E2%80%99-is-to-help-raise-kids.547342/,14,293
New US-wide Emerson College poll: Harris +4,https://debatepolitics.com/threads/new-us-wide-emerson-college-poll-harris-4.547393/,18,143
RFK Jr. reached out to Harris campaign about administration role in exchange for endorsement,https://debatepolitics.com/threads/rfk-jr-reached-out-to-harris-campaign-about-administration-role-in-exchange-for-endorsement.547365/,3,81
Walz Dithered While Minneapolis Burned,https://debatepolitics.com/threads/walz-dithered-while-minneapolis-burned.547313/,35,347
'We do not support her:' California sheriff pushes back on Harris border claims,https://debatepolitics.com/threads/we-do-not-support-her-california-sheriff-pushes-back-on-harris-border-claims.547369/,11,100
Biden Made Trump Bigger. Harris Makes Him Smaller.,https://debatepolitics.com/threads/biden-made-trump-bigger-harris-makes-him-smaller.547366/,8,129
Who decides?,https://debatepolitics.com/threads/who-decides.547146/,8,151
Tim Walz agrees to Oct. 1 VP debate,https://debatepolitics.com/threads/tim-walz-agrees-to-oct-1-vp-debate.547354/,5,77
"Walz, Biden actions don't allow noncitizens to vote | Fact check",https://debatepolitics.com/threads/walz-biden-actions-dont-allow-noncitizens-to-vote-fact-check.547340/,3,70
Bernie warns trump is already doing things planning for election denial again,https://debatepolitics.com/threads/bernie-warns-trump-is-already-doing-things-planning-for-election-denial-again.547266/,11,124
"Opinion; To Save Conservatism From Itself, I Am Voting For Kamala Harris",https://debatepolitics.com/threads/opinion-to-save-conservatism-from-itself-i-am-voting-for-kamala-harris.547162/,16,313
What is the one issue that will determine who gets your vote?,https://debatepolitics.com/threads/what-is-the-one-issue-that-will-determine-who-gets-your-vote.547317/,25,213
J D Vance Draws A Blank As He Tries To Find Local Media Covering Michigan Rally,https://debatepolitics.com/threads/j-d-vance-draws-a-blank-as-he-tries-to-find-local-media-covering-michigan-rally.547333/,17,162
